Département,Date,Route,Direction,Flash,Latitude,Longitude,Vitesse
1,2004/12/09,RD936,DOUBLE SENS,,46.21175,5.29042,80
1,2004/12/20,RD1084,DOUBLE SENS,,45.88424,5.16879,80
1,2005/07/25,RD1083,DOUBLE SENS,,46.05976,5.0802,80
1,2005/07/25,RD1075,DOUBLE SENS,,46.09901,5.31006,80
1,2005/09/13,RD936,DOUBLE SENS,,46.04892,4.87074,80
1,2006/01/27,RD1083,DOUBLE SENS,,45.88464,4.91503,80
1,2006/03/20,RD1083,BOURG EN BRESSE vers LONS LE SAUNIER,,46.31282,5.3046,80
1,2006/06/26,A40,LE FAYET VERS MACON,,46.1463,5.6332,110
1,2007/10/10,RD936,Trevoux vers Bourg en Bresse,,46.18532,5.10748,80
1,2007/11/07,RD992,DOUBLE SENS,,45.80659,5.77397,80
1,2008/04/03,RD1005,DOUBLE SENS,,46.30657,6.06612,70
1,2008/04/18,A42,LYON vers BOURG EN BRESSE,,45.86378,5.14823,130
1,2008/06/16,RD1084,DOUBLE SENS,,46.07797,5.42775,50
1,2008/08/28,RD22,BOURG EN BRESSE vers CHALAMONT,,46.0076,5.17567,80
1,2008/08/28,RD884,Bellegarde vers Gex,,46.17674,5.921,110
1,2008/09/26,RD4,Meximieux vers St André de Corcy,,45.92786,5.10135,80
1,2009/03/05,RD5,DOUBLE SENS,,45.95494,5.33182,50
1,2009/03/20,RD1084,DOUBLE SENS,,46.16113,5.59955,70
1,2009/09/09,RD933,Pont de Vaux vers Feillens,,46.41212,4.92693,80
1,2010/06/09,RD37,DOUBLE SENS,,45.852,5.7531,50
1,2011/03/22,RD2,DOUBLE SENS,,46.136,4.9601,80
1,2011/04/11,RD1079,DOUBLE SENS,,46.264,5.0168,80
1,2011/05/19,RD975,DOUBLE SENS,,46.363,5.121,80
1,2011/07/29,RD1083,LYON vers BOURG EN BRESSE,,45.96461,5.00528,80
1,2012/08/08,RD19,DOUBLE SENS,,45.78,5.4696,70
2,2004/10/21,RN2,SOISSONS vers PARIS,,49.24496,3.03571,70
2,2005/03/29,RD1029,DOUBLE SENS,,49.83832,3.28416,70
2,2005/03/29,RN31,DOUBLE SENS,,49.39702,3.17413,80
2,2005/05/06,RN2,LAON VERS MARLE,,49.68502,3.70767,50
2,2005/05/09,RD1043,DOUBLE SENS,,49.89131,4.11865,80
2,2005/06/01,RD1044,CAMBRAI VERS ST QUENTIN,,49.94754,3.23867,80
2,2005/06/01,RD1,SOISSONS VERS CHAUNY,,49.46706,3.34813,80
2,2005/09/07,RN2,SOISSONS VERS MARLE,,49.54973,3.62053,80
2,2006/11/01,RD8,DOUBLE SENS,,49.9093,3.34225,80
2,2007/03/07,RN2,DOUBLE SENS,,49.98723,3.91794,80
2,2007/05/04,RD1,DOUBLE SENS,,48.98471,3.43531,80
2,2007/05/04,RD1,DOUBLE SENS,,49.2148,3.3708,80
2,2007/07/05,RN2,LA CAPELLE VERS LAON,,49.81874,3.87774,80
2,2007/08/15,RN31,FISMES VERS BRAINE,,49.31047,3.63425,80
2,2007/10/05,RD1029,ST QUENTIN vers GUISE,,49.83924,3.47466,70
2,2007/11/26,RD1,Chauny vers St Quentin,,49.6981,3.2702,80
2,2007/12/05,RD1044,Reims vers Laon,,49.51764,3.75298,80
2,2008/03/05,RD1044,St Quentin vers Laon,,49.60709,3.50458,80
2,2009/07/01,"Avenue du Général De Gaulle, face au n°53",DOUBLE SENS,,49.846,3.3012,50
2,2009/09/09,RN2,SOISSONS vers PARIS,,49.2345,2.9916,70
2,2013/06/28,RD 1003 (ex RN 3),MONTREUIL AUX LIONS vers CHATEAU THIERRY,,49.036,3.2523,70
2,2013/09/13,RN2 (Rue le Monvinage),LAON vers LA CAPELLE,,49.892,3.9117,50
2,2013/12/20,RD1044,LAON vers REIMS,,49.525,3.754,80
2,2014/09/02,RD1044,LAON vers ST QUENTIN,,49.618,3.4578,70
2,2014/11/17,RD1044,ST QUENTIN vers CAMBRAI,,49.93826,3.24409,80
3,2004/09/02,RN7,DOUBLE SENS,,46.26858,3.48903,80
3,2004/09/02,RN7,VARENNES VERS MOULINS,,46.45832,3.36763,80
3,2004/09/15,RD2009,GANNAT VERS ST POURCAIN SUR SIOULE,,46.23546,3.28459,80
3,2004/09/15,RD2209,VICHY VERS VARENNES,,46.17012,3.45748,70
3,2005/11/10,RN79,DOMPIERRE SUR BESBRE VERS MONTMARAULT,,46.48816,3.34482,80
3,2005/11/10,RD2144,DOUBLE SENS,,46.31823,2.62209,70
3,2006/01/09,RD2009,CHATEL DE NEUVRE VERS ST POURCAIN SUR SIOULE,,46.34618,3.28518,80
3,2006/01/09,RN79,MONTMARAULT VERS DOMPIERRE SUR BESBRE,,46.48796,3.34468,80
3,2006/02/13,RN7,MOULINS VERS VARENNES,,46.45838,3.36763,80
3,2007/11/07,RD2144,MONTLUCON vers NERIS LES BAINS,,46.30013,2.64596,70
3,2007/11/07,RD2209,Gannat vers Vichy,,46.12851,3.37707,70
3,2008/02/22,RD779,DOUBLE SENS,,46.59105,3.47675,80
3,2008/02/22,RD2371,DOUBLE SENS,,46.32208,2.86727,80
3,2008/03/19,RN79,DOUBLE SENS,,46.54063,3.66826,80
3,2008/11/19,RD906,ST YORRE VERS ABREST,,46.08308,3.46105,80
3,2008/11/25,RD990,DOUBLE SENS,,46.24857,3.69649,80
3,2009/02/12,RD907,LAPALISSE VERS CREUZIER LE NEUF,,46.18971,3.48825,80
3,2009/02/19,RN7,DOUBLE SENS,,46.42979,3.35836,80
3,2010/05/19,RD2144,DOUBLE SENS,,46.588,2.6169,80
3,2010/06/22,RD27,CUSSET vers CHARMEIL,,46.155,3.4133,50
3,2010/11/17,RN79,MOULINS vers MONTMARAULT,,46.376,3.0291,80
3,2010/11/17,RN79,DOMPIERRE sur BESBRE vers MOULINS,,46.535,3.5666,80
3,2011/02/17,RD994,DOUBLE SENS,,46.304,3.7726,70
3,2011/03/01,RD46,DOUBLE SENS,,46.316,3.3249,80
3,2012/08/01,RD2009,ST POURCAIN SUR SIOULE vers MOULINS,,46.381,3.2954,80
4,2004/11/27,RD4096,DOUBLE SENS,,43.88555,5.86389,80
4,2005/03/14,RN85,DOUBLE SENS,,44.11609,5.99328,80
4,2005/10/20,RN85,DOUBLE SENS,,44.07632,6.01988,80
4,2005/11/02,RD4096,DOUBLE SENS,,43.85757,5.83217,80
4,2006/01/23,RN85,DIGNE LES BAINS VERS MALIJAI,,44.04822,6.13947,80
4,2006/03/01,A51,AIX vers LA SAULCE,,44.19723,5.94926,110
4,2007/03/19,RN85,MALIJAI VERS DIGNE LES BAINS,,44.036,6.10951,80
4,2007/11/23,RN202,DOUBLE SENS,,43.96279,6.73998,80
4,2008/02/22,RN85,DOUBLE SENS,,44.00963,6.26485,70
4,2008/02/24,RN85,DOUBLE SENS,,44.05884,6.2068,80
4,2008/10/17,RN202,ST ANDRE LES ALPES vers BARREME,,43.96057,6.47917,80
4,2008/10/17,RD900,LE LAUZET UBAYE vers BARCELONNETTE,,44.3969,6.47924,80
4,2008/11/17,RD4100,DOUBLE SENS,,43.857,5.60383,70
4,2008/11/26,RD4075,Sisteron vers Grenoble,,44.26022,5.86394,80
4,2009/10/27,RD13,DOUBLE SENS,,43.89695,5.83294,80
5,2005/08/08,RN85,GAP VERS SISTERON,,44.47583,6.03457,80
5,2005/08/28,RD1091,DOUBLE SENS,,44.92671,6.60141,80
5,2006/02/27,RN94,DOUBLE SENS,,44.52951,6.36334,80
5,2006/06/19,RN94,EMBRUN vers GAP,,44.57728,6.15396,80
5,2008/02/22,RN94,Briançon vers Gap,,44.66073,6.6048,80
5,2008/02/22,RN85,Gap vers Grenoble,,44.64784,6.08645,80
5,2008/04/02,RD994,DOUBLE SENS,,44.56196,5.9202,80
5,2008/08/06,RD1075,DOUBLE SENS,,44.32319,5.7988,80
5,2009/10/02,RN85,GRENOBLE vers GAP,,44.60632,6.08086,70
5,2009/10/08,RN85,GAP vers SISTERON,,44.52221,6.05059,90
5,2010/05/10,RN85,Grenoble vers Gap,,44.708,6.0384,80
5,2011/10/01,RD942,DOUBLE SENS,,44.506,6.1607,70
5,2011/10/04,RN94,GAP vers BRIANCON,,44.645,6.5753,70
5,2011/10/20,RD1075,Sisteron vers Grenoble,,44.515,5.744,80
6,2004/05/10,A8,MARSEILLE VERS MENTON,,43.73442,7.25137,90
6,2004/05/10,RD6098,ANTIBES VERS VILLEFRANCHE SUR MER,,43.66582,7.20722,70
6,2006/01/19,ROUTE DU BORD DE MER,CAGNES SUR MER VERS NICE,,43.65772,7.18412,70
6,2006/02/09,RD6202,NICE VERS DIGNE LES BAINS,,43.68589,7.19763,70
6,2006/02/21,RD6202,DIGNE LES BAINS VERS NICE,,43.68571,7.1977,70
6,2006/02/28,ROUTE DU BORD DE MER,NICE VERS CAGNES SUR MER,,43.65794,7.18503,70
6,2006/05/08,RD2085,DOUBLE SENS,,43.65824,7.07415,80
6,2006/07/06,RD35,ANTIBES VERS VALBONNE,,43.60445,7.06149,70
6,2007/05/12,RD6007,MONACO VERS NICE,,43.72653,7.34902,70
6,2007/11/12,RD19,Tourrette Levens vers Nice,,43.7769,7.27639,70
6,2008/05/22,A8,Cannes vers Nice,,43.64319,7.13355,110
6,2008/06/04,A8,Nice vers Cannes,,43.66072,7.15837,110
6,2008/07/12,RD6007,VILLEFRANCHE SUR MER vers ANTIBES,,43.70008,7.29595,50
6,2011/10/21,266mètres avant la sortie du tunnel André Liautaud,NICE vers LA TRINITE,,43.716,7.2824,50
6,2012/02/13,Face au n° 46 du  Boulevard de la Plage,ST LAURENT DU VAR vers VILLENEUVE LOUBET,,43.655729,7.161446,50
6,2012/02/13,"Voie Malraux , 6 m après le candélabre n° 3/8/5006",NICE vers ST LAURENT DU VAR,,43.707,7.2793,50
6,2012/02/17,Avenue de la Porte de France,MENTON vers ITALIE,,43.783,7.5162,50
6,2012/02/20,RD2085,ROQUEFORT LES PINS vers VILLENEUVE LOUBET,,43.66,7.1026,70
6,2012/03/05,Face au 37 Boulevard de Cimiez,Avenue Georges 5 vers bd Dubouchage,,43.712,7.2714,50
6,2012/03/08,Avenue de la Porte de France,ITALIE vers MENTON,,43.783,7.5157,50
6,2012/04/13,Face au n° 31 de l'avenue Paul Doumer,Menton vers Monaco,,43.758122,7.470991,50
6,2012/05/03,Face au n° 7 de l'avenue Paul DOUMER - RD 52,MONACO vers MENTON,,43.759,7.4662,50
6,2012/09/28,Voie Mathis hauteur de la bretelle d'entrée Bellet,Nice vers St Laurent du Var,,43.692385,7.243083,70
6,2012/11/23,RD336,Vence vers Cagnes sur Mer,,43.680891,7.128745,70
7,2004/11/24,RD104,DOUBLE SENS,,44.73788,4.64336,80
7,2005/01/04,RD104,DOUBLE SENS,,44.35989,4.18885,70
7,2005/02/03,RD86,TOURNON SUR RHONE vers ST PERAY,,45.05807,4.84064,50
7,2006/05/24,RD86,DOUBLE SENS,,44.44755,4.6846,80
7,2006/06/28,RD820,DOUBLE SENS,,45.2875,4.73278,80
7,2007/02/19,RN102,DOUBLE SENS,,44.62108,4.39633,70
7,2007/10/05,RD533,DOUBLE SENS,,44.94132,4.78675,80
7,2007/12/10,RD2,DOUBLE SENS,,44.70522,4.65451,70
7,2008/01/07,RD579,Ruoms vers Aubenas,,44.47492,4.35969,50
7,2008/02/19,RN102,AUBENAS vers LE PUY EN VELAY,,44.659,4.29686,70
7,2008/10/29,RD104,Aubenas vers Ales,,44.52669,4.33863,80
7,2009/07/01,RD86,DOUBLE SENS,,44.30601,4.61321,50
7,2009/08/12,RN102,Aubenas vers le Teil,,44.57262,4.62361,80
7,2010/09/23,RD111,DOUBLE SENS,,44.397,4.2675,80
7,2011/08/19,RD120,DOUBLE SENS,,44.823,4.6617,50
7,2011/09/29,RD104a,DOUBLE SENS,,44.43257,4.18985,50
7,2011/09/30,RD82,DOUBLE SENS,,45.248,4.78,70
8,2005/03/11,RD8051,DOUBLE SENS,,50.01772,4.72573,50
8,2005/09/23,RN43,CHARLEVILLE MEZIERES VERS SEDAN,,49.74891,4.70319,90
8,2005/09/28,RD8043,DOUBLE SENS,,49.67523,5.09251,80
8,2007/04/20,RD988,REVIN VERS RENWEZ,,49.89057,4.63058,80
8,2007/05/18,RD985,NOVION PORCIEN VERS RETHEL,,49.53424,4.37601,80
8,2007/11/07,RN1043,BELGIQUE vers CHARLEVILLE MEZIERES,,49.6913,4.91724,110
8,2008/01/07,RD977,DOUBLE SENS,,49.65627,4.88658,80
8,2008/02/22,RD946,DOUBLE SENS,,49.39841,4.71814,80
8,2008/06/20,RN51,CHARLEVILLE MEZIERES vers REIMS,,49.52216,4.36342,110
8,2008/11/27,RD1,Charleville Mézières vers Nouzonville,,49.8079,4.74275,80
8,2010/10/26,RN43,CHARLEVILLE MEZIERES vers HIRSON,,49.784,4.6828,50
8,2010/10/26,RN43,HIRSON vers CHARLEVILLE MEZIERES,,49.817,4.5857,50
8,2010/10/29,RD988,RENWEZ vers REVIN,,49.862727,4.629315,80
8,2011/01/27,RD946,RETHEL vers MARLE,,49.6,4.2321,80
8,2011/03/04,RD946,MARLE vers RETHEL,,49.587,4.246,80
8,2012/08/10,RD8043,DOUBLE SENS,,49.874,4.3912,80
8,2012/09/26,RD985,DOUBLE SENS,,49.408,4.3686,80
9,2005/06/29,RD820,TOULOUSE VERS FOIX,,43.19666,1.60989,80
9,2006/09/09,RN20,L HOSPITALET PRES L ANDORRE VERS AX LES THERMES,,42.64977,1.83432,80
9,2007/02/10,RD625,DOUBLE SENS,,43.03485,1.89737,80
9,2007/11/12,A66,FOIX vers TOULOUSE,,43.19748,1.63099,130
9,2007/12/03,RN20,AX LES THERMES VERS FOIX,,42.7512,1.77227,80
9,2008/02/25,RD618,Foix vers Tarascon Sur Ariege,,42.85711,1.60132,50
9,2008/04/02,RD919,Toulouse vers Foix,,43.02396,1.58974,80
9,2009/06/10,RD119,CARCASSONNE vers FOIX,,43.09628,1.87873,70
9,2009/09/17,RD117,ST GAUDENS vers ST GIRONS,,43.01138,1.11561,50
9,2010/06/17,RN20,ANDORRE vers TOULOUSE,,42.917,1.6385,80
9,2011/02/11,RD628,FOIX vers MONTESQUIEU VOLVESTRE,,43.182,1.2436,70
9,2011/04/18,RD117,DOUBLE SENS,,42.995,1.1971,80
10,2005/04/19,RD619,PARIS VERS TROYES,,48.49175,3.85744,80
10,2005/04/19,RD660,DOUBLE SENS,,48.24254,3.69969,80
10,2005/08/29,RN77,TROYES VERS AUXERRE,,48.24587,4.02421,80
10,2005/09/19,RD671,DOUBLE SENS,,48.1577,4.24452,80
10,2005/10/17,RN77,AUXERRE VERS TROYES,,48.20367,4.00415,80
10,2006/01/09,RD671,DOUBLE SENS,,48.09863,4.37898,80
10,2006/07/10,RD619,TROYES VERS BAR SUR AUBE,,48.2674,4.61052,80
10,2006/07/10,RD619,TROYES VERS PARIS,,48.4827,3.4947,80
10,2007/03/19,RD677,CHALONS EN CHAMPAGNE VERS TROYES,,48.35836,4.10435,80
10,2007/04/06,RD960,DOUBLE SENS,,48.39674,4.36824,80
10,2007/04/23,BD GEORGES POMPIDOU,ST PARRES AUX TERTRES VERS TROYES,,48.28941,4.08516,50
10,2007/11/08,RD951,DOUBLE SENS,,48.47226,3.46008,80
10,2008/02/27,RD610,DOUBLE SENS,,48.2614,4.08528,80
10,2008/02/27,RD619,Troyes vers Paris,,48.4611,3.89596,90
10,2008/04/02,RD396,DOUBLE SENS,,48.1988,4.76694,80
10,2008/10/10,RD660,DOUBLE SENS,,48.28642,3.95658,80
10,2008/11/01,RD619,DOUBLE SENS,,48.23807,4.43995,80
10,2011/03/29,RD373,DOUBLE SENS,,48.493,3.8856,80
10,2011/04/29,RD619,BAR SUR AUBE vers CHAUMONT,,48.239,4.6984,50
11,2005/03/30,RD6009,DOUBLE SENS,,43.08329,2.94368,80
11,2005/07/09,RD32,GRUISSAN VERS NARBONNE,,43.12743,3.06015,80
11,2005/07/15,RD32,NARBONNE VERS GRUISSAN,,43.1424,3.05107,80
11,2009/03/27,RD6009,DOUBLE SENS,,42.90638,2.99999,80
11,2009/10/08,RD118,QUILLAN vers CARCASSONNE,,43.03916,2.24323,80
11,2011/01/21,"Face au n°18, avenue du Général LECLERC",Toulouse vers Narbonne,,43.21,2.3633,50
11,2012/04/13,RD118,Carcassonne vers Limoux,,43.141,2.2977,80
11,2012/04/24,RD6113,CASTELNAUDARY vers TOULOUSE,,43.339,1.8752,80
11,2012/12/19,RD5,DOUBLE SENS,,43.306,2.9186,70
12,2004/10/15,RD840,DOUBLE SENS,,44.52474,2.3331,70
12,2004/12/01,RD992,ST AFFRIQUE VERS MILLAU,,44.04511,2.97343,80
12,2005/10/10,RD911,MILLAU VERS PONT DE SALARS,,44.2327,2.98771,80
12,2006/06/12,RD1,DOUBLE SENS,,44.41325,2.09555,80
12,2007/02/23,RD920,DOUBLE SENS,,44.56794,2.6538,80
12,2007/05/18,RD911,DOUBLE SENS,,44.3139,2.30028,80
12,2007/06/11,RN88,DOUBLE SENS,,44.33669,3.02821,80
12,2011/06/08,RD994,DOUBLE SENS,,44.391,2.3853,80
12,2011/09/28,RD911,DOUBLE SENS,,44.29,2.415,80
12,2011/12/29,RD999,DOUBLE SENS,,43.948,2.912,80
12,2013/08/12,RD992,MILLAU vers ST GEORGES DE LUZENCON,,44.07932,2.99639,80
13,2003/12/23,A7,LYON VERS MARSEILLE,,43.38001,5.35354,90
13,2004/09/23,A51,MARSEILLE vers AIX EN PROVENCE,,43.4229,5.37299,90
13,2004/09/23,A55,MARTIGUES vers MARSEILLE,,43.35563,5.3471,90
13,2004/09/23,A55,MARTIGUES vers MARSEILLE,,43.34427,5.34679,90
13,2004/09/28,A7,LYON vers MARSEILLE,,43.3278,5.37814,90
13,2005/08/16,RD368,AIX EN PROVENCE VERS MARTIGUES,,43.40511,5.28284,80
13,2005/08/16,RD99,TARASCON vers CAVAILLON,,43.79627,4.79282,90
13,2005/09/29,RD7N,AVIGNON VERS SALON DE PROVENCE,,43.84671,4.93062,80
13,2005/10/15,RD99,DOUBLE SENS,,43.78535,4.92579,80
13,2005/10/15,A50,AUBAGNE VERS MARSEILLE,,43.28424,5.40459,90
13,2005/10/25,RD556,AIX EN PROVENCE VERS PERTUIS,,43.6549,5.49348,80
13,2006/04/11,RD7N,DOUBLE SENS,,43.55367,5.4222,70
13,2006/06/27,RD113,DOUBLE SENS,,43.53641,5.19178,80
13,2006/07/06,RN113,SALON DE PROVENCE  VERS NIMES,,43.66752,4.62824,90
13,2007/03/05,A7,MARSEILLE vers LYON,,43.41052,5.2843,110
13,2007/06/29,RN568,ARLES vers MARTIGUES,,43.42639,4.97056,90
13,2007/10/05,A55,Marseille vers Fos sur mer,,43.41146,5.02967,90
13,2008/09/12,RD96,DOUBLE SENS,,43.64404,5.55336,70
13,2008/12/04,RD7N,ST MAXIMIN VERS AIX EN PROVENCE,,43.48924,5.63196,80
13,2009/01/02,"Boulevard de Saint-Loup, face au n°219",Aubagne vers Marseille,,43.28486,5.43855,50
13,2009/02/13,RD538,SENAS vers SALON DE PROVENCE,,43.67548,5.09261,80
13,2009/03/09,RD570N,DOUBLE SENS,,43.72219,4.65024,80
13,2009/04/06,A51,Aix en Provence vers Marseille,,43.511386,5.421242,90
13,2014/01/27,Tunnel de la Joliette,FOS SUR MER vers MARSEILLE,,43.30321,5.36489,50
14,2003/12/01,RN814,PARIS VERS CHERBOURG OCTEVILLE,,49.17486,-0.31164,90
14,2005/05/04,RN814,CHERBOURG OCTEVILLE VERS PARIS,,49.18944,-0.33271,70
14,2006/03/01,RD515,OUISTREHAM VERS CAEN,,49.19715,-0.32943,90
14,2006/03/30,RN158,FALAISE VERS CAEN,,48.95793,-0.22623,110
14,2007/03/13,RN13,CHERBOURG OCTEVILLE VERS CAEN,,49.3148,-1.0953,110
14,2007/12/03,RD513,DOUBLE SENS,,49.23979,-0.18859,70
14,2008/01/14,RD9,TILLY SUR SEULLES VERS CARPIQUET,,49.17677,-0.51502,70
14,2008/01/19,RD511,PONT D OUILLY VERS FALAISE,,48.88638,-0.23823,70
14,2008/02/22,RD562,CONDE SUR NOIREAU VERS CAEN,,48.91197,-0.48917,70
14,2008/03/12,RD677,DOUBLE SENS,,49.3195,0.13222,50
14,2008/11/25,RD572,DOUBLE SENS,,49.21588,-0.79759,70
14,2008/12/10,RD524,ST SEVER vers VIRE,,48.84027,-0.98779,70
14,2008/12/16,RD524,DOUBLE SENS,,48.78422,-0.78526,80
14,2008/12/19,RD6,LES MONTS D AUNAY vers VILLERS BOCAGE,,49.03569,-0.64535,80
14,2009/12/04,RD613,LISIEUX vers EVREUX,,49.1436,0.36219,80
14,2010/12/10,RD577,CAEN vers VIRE,,49.020557,-0.736435,80
14,2011/01/20,RN13,BAYEUX vers CAEN,,49.191,-0.4299,90
14,2011/01/26,RD512,DOUBLE SENS,,48.842,-0.7706,80
14,2011/02/15,RD519,DOUBLE SENS,,49.095,0.303,70
14,2011/02/16,RD579,PONT l'EVEQUE vers LISIEUX,,49.181,0.227,80
14,2011/02/24,RD675,DOUBLE SENS,,49.257,0.0791,80
14,2011/03/10,RD511,Falaise vers St Pierre sur Dives,,49.003,-0.0487,80
14,2011/04/11,RD27,DOUBLE SENS,,49.256065,-0.133093,80
14,2014/02/03,RD613,PARIS vers LISIEUX,,49.1422,0.41131,50
15,2004/12/15,RN122,MAURS vers AURILLAC,,44.89669,2.40773,80
15,2005/03/16,RD120,DOUBLE SENS,,44.93748,2.32582,80
15,2005/06/17,RN122,DOUBLE SENS,,45.00616,2.6541,80
15,2007/03/06,RN122,AURILLAC VERS MOISSAC,,45.13225,2.97278,80
15,2009/01/30,RD922,BORT LES ORGUES VERS CLERMONT FERRAND,,45.4405,2.53056,70
15,2009/12/03,RN122,DOUBLE SENS,,44.95437,2.58573,80
15,2010/09/09,RD17,ST SIMON vers AURILLAC,,44.944,2.4606,50
15,2011/02/25,RD922,YDES vers MAURIAC,,45.296,2.3919,80
15,2011/03/01,RN122,DOUBLE SENS,,44.881,2.309,80
15,2011/03/04,RD920,DOUBLE SENS,,44.842,2.4786,80
15,2011/05/19,RN122,DOUBLE SENS,,44.728,2.201,80
16,2003/12/09,RN10,PARIS VERS BORDEAUX,,45.67848,0.14837,110
16,2003/12/16,RN10,BORDEAUX VERS PARIS,,45.61721,0.1006,110
16,2005/05/12,RD737,AIGRE vers ANGOULEME,,45.81743,0.06857,50
16,2005/10/20,RD939,ANGOULEME VERS ST JEAN D ANGELY,,45.80214,-0.13577,50
16,2006/06/30,RD939,ST JEAN D ANGELY VERS ANGOULEME,,45.8018,-0.13494,50
16,2006/07/27,RD951,DOUBLE SENS,,45.93421,0.53397,80
16,2006/10/16,VOIE DE L'EUROPE (VC E130),MA CAMPAGNE VERS CENTRE VILLE,,45.63948,0.14471,70
16,2007/03/26,RD939,DOUBLE SENS,,45.59394,0.2701,80
16,2007/04/09,RN141,COGNAC VERS ANGOULEME,,45.67,-0.25417,110
16,2007/11/05,RN10,ANGOULEME vers POITIERS,,45.85372,0.18496,110
16,2008/10/20,RD1000,DOUBLE SENS,,45.64306,0.2101,80
16,2008/11/25,RD674,Angoulême vers Chalais,,45.28102,0.04335,80
16,2009/01/16,RD731,BARBEZIEUX ST HILAIRE VERS COGNAC,,45.59269,-0.31624,80
16,2009/02/17,RN141,ANGOULEME vers COGNAC,,45.66912,0.11812,50
16,2009/05/22,RD1000,ST MICHEL vers ANGOULEME,,45.63016,0.13505,70
16,2009/07/27,RD948,DOUBLE SENS,,45.91933,0.74463,80
17,2003/12/19,RD137,ROCHEFORT VERS DOMPIERRE SUR MER,,46.11793,-1.1071,90
17,2004/08/05,RN237,ST MARTIN DE RE VERS ROCHEFORT,,46.18153,-1.13972,90
17,2005/01/13,RN150,SAINTES VERS ROYAN,,45.6354,-0.97539,80
17,2005/04/06,RD137,DOUBLE SENS,,46.31879,-0.99235,70
17,2005/08/06,RD728,DOUBLE SENS,,45.73516,-0.75166,70
17,2005/12/12,RD732,DOUBLE SENS,,45.57308,-0.76019,80
17,2006/02/21,RD137,DOUBLE SENS,,45.55669,-0.55508,70
17,2007/03/26,RD14,SAUJON vers ETAULES,,45.69032,-1.02403,80
17,2008/03/20,RD137,DOUBLE SENS,,45.77501,-0.6953,80
17,2008/06/13,RD150,DOUBLE SENS,,45.91993,-0.5256,80
17,2008/07/30,RD728,DOUBLE SENS,,45.81964,-1.08287,80
17,2009/01/02,RD24,SAINTES VERS CHANIERS,,45.72921,-0.59066,50
17,2009/01/14,RD24,Chaniers vers Saintes,,45.72896,-0.58853,50
17,2011/01/06,RD911,DOUBLE SENS,,46.145,-0.7184,80
17,2011/03/24,RD137,DOUBLE SENS,,45.958,-0.9421,80
17,2011/08/26,RD939,DOUBLE SENS,,46.12,-1.0358,80
17,2015/03/03,RD5,DOUBLE SENS,,46.06,-0.9395,80
18,2004/12/20,RD940,BOURGES VERS MONTARGIS,,47.10975,2.414,50
18,2005/05/04,RD925,DOUBLE SENS,,46.7362,2.36248,80
18,2006/06/19,RD944,SALBRIS VERS BOURGES,,47.20469,2.3196,80
18,2008/10/29,RD2076,DOUBLE SENS,,46.99612,2.50874,70
18,2009/03/09,RN151,DOUBLE SENS,,46.9935,2.169,50
18,2009/04/02,"Boulevard Gambetta, face au n°20",Carrefour de Verdun vers Place Rabelais,,47.08928,2.39121,50
18,2009/09/16,RD976,Bourges vers Nevers,,47.01292,2.72294,70
18,2009/09/22,RD976,NEVERS VERS BOURGES,,47.01205,2.72746,70
18,2010/10/29,RD940,AUBIGNY SUR NERE vers BOURGES,,47.366,2.4323,50
18,2011/07/29,RD955,DOUBLE SENS,,47.295,2.7839,80
18,2011/09/29,RD23,BOURGES vers Ste THORETTE,,47.079,2.2985,80
19,2005/10/26,RD1089,TULLE VERS BRIVE LA GAILLARDE,,45.20905,1.68252,90
19,2005/12/23,RD901,OBJAT vers BRIVE LA GAILLARDE,,45.22226,1.42767,70
19,2006/02/13,RD38,DOUBLE SENS,,45.12362,1.55456,80
19,2007/02/09,RD1120,TULLE VERS ARGENTAT,,45.19871,1.83346,80
19,2007/11/14,RD1120,DOUBLE SENS,,45.38163,1.67137,80
19,2008/01/28,A89,Tulle vers Clermont,,45.43246,2.04453,130
19,2009/05/27,RD1089,Tulle vers Ussel,,45.36571,1.99313,80
19,2009/06/24,RD901,DOUBLE SENS,,45.48395,1.38985,80
19,2009/10/20,RD1120,DOUBLE SENS,,45.1388,1.8813,80
19,2010/09/30,RD902,DOUBLE SENS,,45.463,1.5019,80
19,2011/02/17,RD979,DOUBLE SENS,,45.196,1.527,80
19,2011/05/02,A89,CLERMONT FERRAND vers BORDEAUX,,45.335,1.897,130
21,2004/12/10,"48, BD DES ALLOBROGES",TALANT VERS ST APOLLINAIRE,,47.33701,5.03369,50
21,2005/03/29,A38,POUILLY EN AUXOIS VERS DIJON,,47.33708,4.95722,110
21,2005/04/14,RD981,DOUBLE SENS,,47.14772,4.48915,80
21,2005/04/28,RD968,DOUBLE SENS,,47.25353,5.08055,80
21,2005/11/07,RD974,CHAGNY VERS BEAUNE,,46.982,4.7897,80
21,2008/09/05,RD996,Seurre vers Dijon,,47.25638,5.05896,80
21,2008/09/17,RD974,DOUBLE SENS,,47.43732,5.11105,80
21,2009/05/11,RD107,Quetigny vers Dijon,,47.31632,5.07145,50
21,2011/01/01,RD974,BEAUNE VERS DIJON,,47.27,5.0013,70
21,2011/02/07,RD905,Dijon vers Auxonne,,47.20919,5.2791,80
21,2011/03/23,RD903,DOUBLE SENS,,47.38541,5.03448,80
21,2011/06/08,RD905,AUXONNE vers DIJON,,47.218,5.2566,50
21,2011/10/14,RD980,SAULIEU VERS PRECY SOUS THIL,,47.376,4.2939,80
